id,release,format,artist_credit,release_group,language
2101754,1963760,"Digital Media",56227,1156618,"[Multiple languages]"
2101800,1963806,"Digital Media",56227,1384675,"[Multiple languages]"
2101812,1963817,"Digital Media",56227,1167621,"[Multiple languages]"
2101826,1963835,"Digital Media",56227,1283290,"[Multiple languages]"
2101830,1963841,"Digital Media",56227,1156617,"[Multiple languages]"
2102348,1964343,"12" Vinyl",38752,235160,English
2102699,1964674,CD,1999292,1804867,English
2103008,1964962,"Digital Media",56227,953232,"[Multiple languages]"
2103010,1964964,"Digital Media",56227,1158840,Japanese
2103046,1964997,"Digital Media",56227,1379990,"[Multiple languages]"
2103070,1965016,"Digital Media",56227,1384694,English
2103074,1965020,"Digital Media",56227,1158859,Japanese
2103078,1965024,"Digital Media",56227,1158854,"[Multiple languages]"
2103082,1965028,"Digital Media",56227,1158838,Japanese
2103086,1055092,CD,1540679,1079303,English
2103414,1965334,CD,59942,1796071,English
2103647,1963840,CD,2002117,1804231,English
2104059,1965903,CD,2000441,1805827,English
2104319,1966117,SACD,1469388,1805983,English
2104418,1966213,"Digital Media",1323718,1806031,English
2104426,1966220,"Digital Media",56227,1806036,Japanese
2104436,1966229,"Digital Media",56227,1143895,Japanese
2105163,1966882,"Digital Media",347,368614,English
2105164,1966882,"Digital Media",347,368614,English
2105628,1967290,"Digital Media",1,1807262,English
2105821,1967457,"Digital Media",1,1807019,English
2105911,1967539,"Digital Media",1,1807082,English
2105961,1967539,"Digital Media",1,1807082,English
2105962,1967539,"Digital Media",1,1807082,English
2105963,1967539,"Digital Media",1,1807082,English
2105964,1967539,"Digital Media",1,1807082,English
2105965,1967539,"Digital Media",1,1807082,English
2105966,1967539,"Digital Media",1,1807082,English
2106379,1967944,"Digital Media",1,1807373,English
2106380,1967944,"Digital Media",1,1807373,English
2106381,1967944,"Digital Media",1,1807373,English
2106382,1967944,"Digital Media",1,1807373,English
2106383,1967944,"Digital Media",1,1807373,English
2106384,1967944,"Digital Media",1,1807373,English
2106385,1967944,"Digital Media",1,1807373,English
2106386,1967944,"Digital Media",1,1807373,English
2106428,1967984,CD,387,924971,English
2106689,1968216,"Digital Media",1,1807590,English
2106713,1968239,CD,1,1807611,English
2107198,1968685,"Digital Media",1,1807951,"[Multiple languages]"
2107418,1968887,CD,2003204,1808129,English
2107433,1968897,CD,855665,1808139,English
2107608,1969063,CD,1,1807951,"[Multiple languages]"
2107609,1969063,CD,1,1807951,"[Multiple languages]"
2107610,1969063,CD,1,1807951,"[Multiple languages]"
2107611,1969063,CD,1,1807951,"[Multiple languages]"
2107612,1969063,CD,1,1807951,"[Multiple languages]"
2108273,771079,DVD,49627,1018119,English
2108315,1969672,"Digital Media",1,1808732,English
2108861,1970164,"Digital Media",93,1809109,English
2109279,1970474,CD,958911,142442,"[Multiple languages]"
2109878,1970981,CD,1950880,1809742,English
2110278,1971341,CD,1,168236,English
2110886,1971823,CD,104090,1643975,English
2110946,1971881,CD,1126658,1810409,Spanish
2111210,1972125,"Hybrid SACD",2081526,1810601,English
2111242,1972155,"Hybrid SACD",1354210,1810625,English
2111243,1972155,"Hybrid SACD",1354210,1810625,English
2111244,1972155,"Hybrid SACD",1354210,1810625,English
2111245,1972155,"Hybrid SACD",1354210,1810625,English
2111246,1972155,"Hybrid SACD",1354210,1810625,English
2111247,1972155,"Hybrid SACD",1354210,1810625,English
2111248,1972155,"Hybrid SACD",1354210,1810625,English
2111259,1972166,"Hybrid SACD",1354210,1810635,English
2111305,1972208,"Hybrid SACD",2007099,1810672,English
2111318,1972221,"Hybrid SACD",1354210,1810681,English
2111349,1972249,"Hybrid SACD",2007099,1810698,English
2111368,1972267,"Digital Media",2076615,1810711,English
2111386,1972280,"Hybrid SACD",1469388,1810724,English
2111394,1972288,"Hybrid SACD",2181933,1810733,English
2111589,1972462,CD,191,1019953,English
2111605,1972476,"12" Vinyl",38093,778491,English
2111880,1972712,CD,854152,1811036,English
2112221,1972998,CD,2007907,1811255,English
2112246,1973018,CD,1652099,521942,English
2112369,1973122,"12" Vinyl",146803,1811368,Dutch
2112806,1973477,"Hybrid SACD",2008506,1811664,English
2112816,1973487,"Hybrid SACD",2008510,1811674,English
2113231,1973848,CD,805387,636139,English
2113248,1973862,CD,1730,81049,English
2113325,1973933,CD,645192,1812040,English
2113507,1974103,CD,1,1811965,English
2113508,1974103,CD,1,1811965,English
2113509,1974103,CD,1,1811965,English
2113510,1974103,CD,1,1811965,English
2113511,1974103,CD,1,1811965,English
2113512,1974103,CD,1,1811965,English
2113513,1974103,CD,1,1811965,English
2113514,1974103,CD,1,1811965,English
2113515,1974103,CD,1,1811965,English
2113516,1974103,CD,1,1811965,English
2113683,1974268,CD,191,15310,English
2114051,1974588,"Digital Media",2009585,1812567,Latin
2114350,1974858,CD,2076647,1812759,English
2114383,1974889,Blu-ray,1,1535137,English
2114924,1975349,"Digital Media",574823,1813129,English
2115194,1975566,CD,136695,1813296,English
2115285,1975646,"Hybrid SACD",1100431,1813364,English
2115303,1975663,CD,20560,1802582,English
2115672,1975994,"Digital Media",1171953,1813657,English
2115712,1976029,CD,231,1622255,English
2115720,1976034,CD,2140393,522258,English
2115917,1976187,CD,1,1813805,English
2115918,1976187,CD,1,1813805,English
2116143,1976393,CD,2012978,1623519,Italian
2116338,1976571,CD,2012258,1791598,"[Multiple languages]"
2116380,1976605,CD,2345136,1814152,English
2116478,1976697,CD,2012396,1814222,French
2116607,1976805,"10" Vinyl",2012465,1814301,English
2117221,1977354,CD,1,1813916,English
2117280,1977411,CD,1,1814777,"[Multiple languages]"
2117605,1977677,CD,1,1814752,English
2117606,1977677,CD,1,1814752,English
2117607,1977677,CD,1,1814752,English
2117608,1977677,CD,1,1814752,English
2117609,1977677,CD,1,1814752,English
2117610,1977677,CD,1,1814752,English
2117990,1978027,"12" Vinyl",792,387228,English
2118339,1978301,CD,2113408,1815441,German
2118611,1978557,"Enhanced CD",2444199,1815628,English
2118672,1978612,"Digital Media",1750183,1815667,English
2118825,1978746,CD,2014073,1815773,English
2118826,1978746,CD,2014073,1815773,English
2118827,1978746,CD,2014073,1815773,English
2118828,1978746,CD,2014073,1815773,English
2118926,1978834,CD,1,1815846,English
2119342,1979190,CD,2014608,1816128,German
2119437,1979273,CD,1,1816184,English
2120183,1979949,CD,2015372,1816701,English
2120184,1979949,CD,2015372,1816701,English
2120226,1979988,"10" Vinyl",2015405,1816729,German
2120255,1980016,"12" Vinyl",37604,1588688,English
2120256,1980016,"12" Vinyl",37604,1588688,English
2120287,1980039,"Hybrid SACD",2015416,1816765,English
2120288,1980039,"Hybrid SACD",2015416,1816765,English
2120289,1980039,"Hybrid SACD",2015416,1816765,English
2120290,1980039,"Hybrid SACD",2015416,1816765,English
2120291,1980039,"Hybrid SACD",2015416,1816765,English
2120564,1980286,CD,2015608,1816945,English
2120565,1980286,CD,2015608,1816945,English
2120685,1980401,"12" Vinyl",1658,18808,English
2120726,1980429,"Digital Media",2015761,1807373,English
2120727,1980429,"Digital Media",2015761,1807373,English
2120728,1980429,"Digital Media",2015761,1807373,English
2120729,1980429,"Digital Media",2015761,1807373,English
2120730,1980429,"Digital Media",2015761,1807373,English
2120731,1980429,"Digital Media",2015761,1807373,English
2120732,1980429,"Digital Media",2015761,1807373,English
2120733,1980429,"Digital Media",2015761,1807373,English
2120807,1980494,CD,528288,1106829,English
2120851,1980530,CD,2015839,1633269,English
2120870,1980548,CD,997763,1817164,English
2120871,1980548,CD,997763,1817164,English
2120872,1980548,CD,997763,1817164,English
2120984,1980648,"12" Vinyl",2015989,1817243,German
2120985,1980648,"12" Vinyl",2015989,1817243,German
2121085,1980734,HDCD,2531,75888,English
2121159,1980801,CD,1,1817364,French
2121243,1980882,"10" Shellac",43189,1817449,English
2121326,1980955,CD,1,1817508,English
2121377,1981002,CD,859426,1817518,English
2121378,1981002,CD,859426,1817518,English
2121773,1981369,CD,2016683,1817844,German
2121776,1981372,CD,2016683,1817847,German
2121871,1981461,"Digital Media",127482,663268,English
2121946,1981535,CD,2396567,1817967,English
2122091,1981666,"12" Vinyl",32667,92734,English
2122256,1981804,"Digital Media",1009224,1818169,English
2122608,1982132,"Digital Media",600808,1781633,English
2122618,1982142,CD,2017408,1818437,French
2123667,1983090,"Digital Media",2476011,1819210,French
2123870,1983263,CD,599791,1819341,English
2123993,1983377,CD,1592586,1819440,English
2124173,1983547,CD,450998,1359959,English
2124674,1983992,"12" Vinyl",2018931,1819931,English
2124745,1984054,"Digital Media",2009083,1819975,English
2124904,1984183,"7" Vinyl",203875,1820072,Dutch
2124912,1984191,"7" Vinyl",203875,1820079,Dutch
2124996,1984266,CD,2169858,1820138,English
2125357,1984581,"Digital Media",1,1820383,"[Multiple languages]"
2125358,1984581,"Digital Media",1,1820383,"[Multiple languages]"
2125408,1984630,"7" Vinyl",203875,1820419,Dutch
2125414,1984636,"7" Vinyl",203875,1820424,"[Multiple languages]"
2125419,1984641,"7" Vinyl",203875,1820428,Dutch
2125727,1984919,CD,2107064,1820604,English
2126015,1985181,CD,271305,1820822,"[Multiple languages]"
2126016,1985181,CD,271305,1820822,"[Multiple languages]"
2126017,1985181,CD,271305,1820822,"[Multiple languages]"
2126018,1985181,CD,271305,1820822,"[Multiple languages]"
2126019,1985181,CD,271305,1820822,"[Multiple languages]"
2126020,1985181,CD,271305,1820822,"[Multiple languages]"
2126021,1985181,CD,271305,1820822,"[Multiple languages]"
2126022,1985181,CD,271305,1820822,"[Multiple languages]"
2126023,1985181,CD,271305,1820822,"[Multiple languages]"
2126024,1985181,CD,271305,1820822,"[Multiple languages]"
2126025,1985181,CD,271305,1820822,"[Multiple languages]"
2126026,1985181,CD,271305,1820822,"[Multiple languages]"
2126027,1985181,CD,271305,1820822,"[Multiple languages]"
2126028,1985181,CD,271305,1820822,"[Multiple languages]"
2126029,1985181,CD,271305,1820822,"[Multiple languages]"
2126030,1985181,CD,271305,1820822,"[Multiple languages]"
2126031,1985181,CD,271305,1820822,"[Multiple languages]"
2126032,1985181,CD,271305,1820822,"[Multiple languages]"
2126033,1985181,CD,271305,1820822,"[Multiple languages]"
2126034,1985181,CD,271305,1820822,"[Multiple languages]"
2126035,1985181,CD,271305,1820822,"[Multiple languages]"
2127132,1986131,Cassette,15251,365230,English
2127523,1986471,CD-R,2021041,1821780,English
2127546,1986490,CD,162611,554168,Russian
2127552,1986496,CD,1757,21717,English
2127615,1986553,CD,1,1821704,English
2127616,1986553,CD,1,1821704,English
2127617,1986553,CD,1,1821704,English
2127976,1416173,CD,405288,1367735,English
2127983,1416173,CD,405288,1367735,English
2127984,1416173,CD,405288,1367735,English
2127991,1416173,CD,405288,1367735,English
2127992,1416173,CD,405288,1367735,English
2127997,1416173,CD,405288,1367735,English
2127998,1416173,CD,405288,1367735,English
2128007,1416173,CD,405288,1367735,English
2128010,1416173,CD,405288,1367735,English
2128012,1416173,CD,405288,1367735,English
2128013,1416173,CD,405288,1367735,English
2128517,1987339,CD,1151731,1751043,English
2128538,1987360,CD,2022293,1822467,English
2128594,1987407,"Digital Media",2022029,1822499,English
2128937,1987694,CD,1,1822722,English
2129079,1987818,CD,1,729871,English
2129080,1987818,CD,1,729871,English
2129081,1987818,CD,1,729871,English
2129274,1987993,CD,815323,153438,English
2129423,1988134,CD,1,1823066,English
2129531,1988220,"Digital Media",2022867,1823137,English
2129568,1988246,"Digital Media",2022867,1823154,English
2129583,1988261,"Digital Media",2022867,1823164,English
2129638,1988312,CD,9306,1823204,English
2129642,1988316,CD,9306,1823204,English
2130381,1988959,"7" Vinyl",2023469,1823735,English
2130494,1989046,CD,53508,1563515,English
2130495,1989046,CD,53508,1563515,English
2130496,1989046,Blu-ray,53508,1563515,English
2130581,1989127,CD,1,1823862,Italian
2130712,1989237,CD,2023669,1823940,French
2130716,1989240,CD,1665014,1823934,English
2131004,1989464,"12" Vinyl",1439615,130398,English
2132154,1990493,CD,599791,1824988,English
2132553,1990849,CD,973250,1825324,German
2132627,1990908,"12" Vinyl",825752,1825355,Chinese
2132783,1991056,CD,1,1825472,"[Multiple languages]"
2132802,1991074,CD,2025148,1825486,Spanish
2132855,1991124,"Digital Media",612639,1825528,English
2132879,880326,CD,1,459262,English
2132908,880326,CD,1,459262,English
2132935,880326,CD,1,459262,English
2133028,1991279,CD,2025522,1825650,English
2133070,1991313,CD,1,1825689,English
2133090,1991330,CD,1,1825697,English
2133191,1991419,CD,2026009,1825761,English
2133480,1991679,"Digital Media",353670,756074,English
2133491,1991688,"Digital Media",353670,756074,English
2133500,1991696,"Digital Media",353670,756074,English
2133778,1991929,CD,42495,1826186,English
2133813,1991963,CD,1,1826190,English
2134020,1992146,"Hybrid SACD",2026726,1826355,English
2134313,1992382,Cassette,1,1826534,English
2134711,1992723,CD,1757,1826801,English
2135637,1993540,CD,1,1827488,English
2135638,1993540,CD,1,1827488,English
2135668,1993567,CD,1558013,1827511,English
2135669,1993567,CD,1558013,1827511,English
2136163,1994013,CD,538753,1827875,English
2136321,1994149,"Digital Media",1,1827979,English
2136494,566312,DVD-Video,1,859346,English
2136521,1994239,CD,1,1828050,English
2136527,1994239,CD,1,1828050,English
2136528,1994239,CD,1,1828050,English
2136540,1994323,"Digital Media",1,1828113,English
2136543,1994239,CD,1,1828050,English
2136640,1994411,"Digital Media",127482,1828179,English
2136850,1994589,CD,2033785,1828318,English
2136905,1994629,CD,1,1474945,English
2137050,1994727,CD,867472,1828441,German
2137446,1995063,CD,1009952,1828721,English
2137812,1995303,CD,2030887,1348344,Portuguese
2137880,1995365,CD,1361150,1828979,English
2138015,1995493,CD,1,1829083,English
2138108,1995577,CD,867472,1829148,German
2138201,1995664,CD,481,678905,English
2138542,1995909,HDCD,1528,1559142,English
2138543,1995909,HDCD,1528,1559142,English
2138544,1995909,HDCD,1528,1559142,English
2138566,1995931,HDCD,1528,1559147,English
2138570,1995933,HDCD,1528,1559144,English
2138571,1995933,HDCD,1528,1559144,English
2138572,1995933,HDCD,1528,1559144,English
2138573,1995933,HDCD,1528,1559144,English
2138577,1995937,HDCD,1528,1559145,English
2138578,1995937,HDCD,1528,1559145,English
2138579,1995937,HDCD,1528,1559145,English
2138587,1995941,HDCD,1528,1559150,English
2138588,1995941,HDCD,1528,1559150,English
2138589,1995941,HDCD,1528,1559150,English
2138590,1995941,HDCD,1528,1559150,English
2138591,1995942,HDCD,1528,1559366,English
2138592,1995942,HDCD,1528,1559366,English
2138593,1995942,HDCD,1528,1559366,English
2138594,1995942,HDCD,1528,1559366,English
2138595,1995943,HDCD,1528,1559375,English
2138596,1995943,HDCD,1528,1559375,English
2138597,1995943,HDCD,1528,1559375,English
2138599,1995945,HDCD,1528,1559378,English
2138600,1995945,HDCD,1528,1559378,English
2138601,1995945,HDCD,1528,1559378,English
2138603,1995947,HDCD,1528,1559380,English
2138604,1995947,HDCD,1528,1559380,English
2138605,1995947,HDCD,1528,1559380,English
2138629,1995963,HDCD,1528,1559369,English
2138630,1995963,HDCD,1528,1559369,English
2138631,1995963,HDCD,1528,1559369,English
2138632,1995963,HDCD,1528,1559369,English
2138636,1995967,HDCD,1528,1559371,English
2138637,1995967,HDCD,1528,1559371,English
2138638,1995967,HDCD,1528,1559371,English
2138639,1995967,HDCD,1528,1559371,English
2138646,1995974,HDCD,1528,1559365,English
2138647,1995974,HDCD,1528,1559365,English
2138648,1995974,HDCD,1528,1559365,English
2138649,1995974,HDCD,1528,1559365,English
2138654,1995978,HDCD,1528,1559382,English
2138655,1995978,HDCD,1528,1559382,English
2138656,1995978,HDCD,1528,1559382,English
2138657,1995978,HDCD,1528,1559382,English
2138663,1995984,HDCD,1528,1559376,English
2138664,1995984,HDCD,1528,1559376,English
2138667,1995987,HDCD,1528,1559379,English
2138668,1995987,HDCD,1528,1559379,English
2138669,1995987,HDCD,1528,1559379,English
2138691,1996007,HDCD,1528,1559368,English
2138692,1996007,HDCD,1528,1559368,English
2138693,1996007,HDCD,1528,1559368,English
2138694,1996007,HDCD,1528,1559368,English
2138913,1996202,CD,250790,1829582,English
2138914,1996202,CD,250790,1829582,English
2138915,1996202,CD,250790,1829582,English
2138916,1996202,CD,250790,1829582,English
2138917,1996202,CD,250790,1829582,English
2138918,1996202,CD,250790,1829582,English
2138919,1996202,CD,250790,1829582,English
2138920,1996202,CD,250790,1829582,English
2138921,1996202,CD,250790,1829582,English
2138922,1996202,CD,250790,1829582,English
2138923,1996202,CD,250790,1829582,English
2138924,1996202,CD,250790,1829582,English
2138925,1996202,CD,250790,1829582,English
2138926,1996202,CD,250790,1829582,English
2138927,1996202,CD,250790,1829582,English
2138928,1996202,CD,250790,1829582,English
2138929,1996202,CD,250790,1829582,English
2138930,1996202,CD,250790,1829582,English
2138931,1996202,CD,250790,1829582,English
2138932,1996202,CD,250790,1829582,English
2139267,1996476,CD,946,834250,English
2139268,1996476,CD,946,834250,English
2139797,1996906,DVD-Video,1520241,335708,English
2139909,1997000,"Digital Media",347,1830205,English
2139925,1997012,"Digital Media",347,1830214,English
2140072,1997125,CD,347,56803,English
2141416,207176,DVD-Video,33120,561655,English
2141529,1998318,CD,36683,1251675,English
2141530,1998318,CD,36683,1251675,English
2141573,1998349,CD,852158,1831325,English
2141574,1998349,CD,852158,1831325,English
2141575,1998349,CD,852158,1831325,English
2141576,1998349,CD,852158,1831325,English
2141665,1998413,CD,2034688,1831377,German
2141680,1998427,CD,959278,98830,English
2141681,1998427,CD,959278,98830,English
2142244,1998887,"Digital Media",2034736,1831764,English
2142479,1999045,CD,1,1832679,"[Multiple languages]"
2142480,1999045,CD,1,1832679,"[Multiple languages]"
2142481,1999045,CD,1,1832679,"[Multiple languages]"
2142482,1999045,CD,1,1832679,"[Multiple languages]"
2142483,1999045,CD,1,1832679,"[Multiple languages]"
2142484,1999045,CD,1,1832679,"[Multiple languages]"
2142662,1999193,"Digital Media",1358005,1441235,"[Multiple languages]"
2142766,1999294,"Digital Media",2021521,1832075,English
2143473,1999942,CD,2045089,1832566,German
2143557,2000003,CD,1726855,1832610,English
2144104,2000454,"Digital Media",531656,1832955,English
2144176,2000518,Blu-ray,1773,1330028,English
2145025,2001231,CD,979929,350557,English
2145058,2001261,CD,1,395852,English
2145059,2001261,CD,1,395852,English
2145060,2001261,CD,1,395852,English
2145110,2001309,"Digital Media",347,1830214,English
2145496,2001646,"Enhanced CD",21827,547487,English
2145597,2001736,CD,1301866,1462124,English
2145846,2001948,CD,2038699,1088282,English
2145855,2001956,"12" Vinyl",2038690,1834112,English
2145942,2002034,CD,122078,1834189,English
2145951,2002042,"Digital Media",2038815,1834194,English
2146434,2002454,CD,238337,1834519,"[Multiple languages]"
2146435,2002454,CD,238337,1834519,"[Multiple languages]"
2146436,2002454,CD,238337,1834519,"[Multiple languages]"
2146437,2002454,CD,238337,1834519,"[Multiple languages]"
2146504,2002521,"Digital Media",2014073,1815773,English
2146693,2002688,CD,1,1834709,English
2146735,2002728,CD,238337,1834739,"[Multiple languages]"
2146911,2002896,Vinyl,857008,1834896,"[Multiple languages]"
2147456,1962427,CD,1430487,1803199,"[Multiple languages]"
2147469,1962427,CD,1430487,1803199,"[Multiple languages]"
2147600,2003527,CD,1,1835374,English
2147666,2003589,CD,723339,1835422,English
2148020,2003898,"Enhanced CD",1994,436833,English
2148056,2003927,CD,1,1835693,French
2148057,2003927,CD,1,1835693,French
2148481,2004309,CD,1676251,1836004,French
2148572,2004393,CD,1,1836068,French
2148573,2004393,CD,1,1836068,French
2148769,2004579,CD,2086374,1836226,English
2149049,2004831,CD,11285,1503882,"[Multiple languages]"
2149051,2004831,CD,11285,1503882,"[Multiple languages]"
2149053,2004831,CD,11285,1503882,"[Multiple languages]"
2149054,2004831,CD,11285,1503882,"[Multiple languages]"
2149055,2004831,CD,11285,1503882,"[Multiple languages]"
2149209,2004968,"12" Vinyl",1971867,1784079,English
2149213,2004972,"Digital Media",1971867,1784079,English
2149244,2005000,CD,1,1836560,English
2149611,2005316,"Digital Media",1,1836807,English
2150044,2005708,"Digital Media",600523,1837147,English
2150062,2005726,CD,1,1837163,English
2150078,2005741,CD,2042918,1837173,English
2150238,2005864,CD,1,1837281,English
2150239,2005864,CD,1,1837281,English
2150508,2006104,CD,1,1837466,Dutch
2150509,2006104,CD,1,1837466,Dutch
2150842,2006380,CD,1,1084158,"[Multiple languages]"
2150843,2006380,CD,1,1084158,"[Multiple languages]"
2150844,2006380,CD,1,1084158,"[Multiple languages]"
2150845,2006380,CD,1,1084158,"[Multiple languages]"
2150846,2006380,CD,1,1084158,"[Multiple languages]"
2150847,2006380,CD,1,1084158,"[Multiple languages]"
2150848,2006380,CD,1,1084158,"[Multiple languages]"
2150849,2006380,CD,1,1084158,"[Multiple languages]"
2150850,2006380,CD,1,1084158,"[Multiple languages]"
2150851,2006380,CD,1,1084158,"[Multiple languages]"
2150918,2006441,CD,1,1837731,English
2151474,2006949,CD,1,1838092,English
2151617,2007077,CD,1,1838189,English
2151618,2007077,CD,1,1838189,English
2151915,2007354,CD,1,1838382,English
2152054,2007475,CD,1,1838446,English
2152055,2007475,CD,1,1838446,English
2152056,2007475,CD,1,1838446,English
2152057,2007475,CD,1,1838446,English
2152058,2007475,CD,1,1838446,English
2152356,2007735,CD,1,1838647,English
2152584,2007924,CD,1,1838804,English
2152649,2007983,"12" Vinyl",30871,43070,English
2152650,2007983,"12" Vinyl",30871,43070,English
2152732,2008049,CD,152290,286393,English
2153170,2008440,CD,923297,1839232,English
2153538,2008751,CD,2046249,1839488,German
2153539,2008751,CD,2046249,1839488,German
2153540,2008751,CD,2046249,1839488,German
2153571,2008780,CD,12181,1703931,English
2153572,2008780,CD,12181,1703931,English
2153573,2008780,CD,12181,1703931,English
2153574,2008780,CD,12181,1703931,English
2153575,2008780,CD,12181,1703931,English
2153576,2008780,CD,12181,1703931,English
2153577,2008780,CD,12181,1703931,English
2153578,2008780,CD,12181,1703931,English
2153579,2008780,CD,12181,1703931,English
2153580,2008780,CD,12181,1703931,English
2153581,2008780,CD,12181,1703931,English
2153582,2008780,CD,12181,1703931,English
2154199,2009330,CD,1,1839959,English
2154674,2009758,CD,2047465,1840312,German
2154678,2009762,CD,2047465,1840312,German
2155004,2010067,CD,10236,205543,English
2155486,2010478,CD,1,94887,German
2155628,2010587,HDCD,1528,1840951,English
2155629,2010587,HDCD,1528,1840951,English
2155630,2010587,HDCD,1528,1840951,English
2155903,2010833,CD,2048715,1841129,"[Multiple languages]"
2155939,2010869,CD,2052455,1841160,English
2155962,2010889,CD,33980,1841174,English
2156173,2011067,Cassette,47662,96987,English
2156496,2011359,CD,347,19215,English
2156506,1998427,DVD-Video,959278,98830,English
2156548,2011408,"Hybrid SACD",2049441,1841590,"[Multiple languages]"
2156651,2011504,CD,9379,79773,English
2157029,2011847,"Digital Media",56088,1841911,English
2157293,2012080,CD,2049957,1842090,"[Multiple languages]"
2157331,2012114,CD,1,1842112,English
2157339,2012120,CD,1,1842117,English
2157752,2012474,CD,855665,1842400,English
2157753,2012474,CD,855665,1842400,English
2157796,2012508,CD,1411525,1842423,"[Multiple languages]"
2157797,2012508,CD,1411525,1842423,"[Multiple languages]"
2157832,2012534,CD,476813,1842443,"[Multiple languages]"
2157875,2012574,"12" Vinyl",515173,1842474,English
2158413,2013059,CD,2050936,1842850,English
2158449,2013092,"Hybrid SACD",2050984,1842875,English
2158507,2013149,CD,2051009,1842928,English
2158565,2013206,"12" Vinyl",2051052,1842978,German
2158581,2013219,"12" Vinyl",2051057,1842988,German
2158584,2013222,"12" Vinyl",2051062,1842991,German
2158692,2013313,CD,50000,1843058,English
2158765,2013379,CD,5236,1843107,English
2158962,2013549,CD,1,1843231,English
2159070,2013647,CD,2245733,1843300,English
2159289,313117,"DualDisc (DVD-Audio side)",347,19215,English
2159290,313117,"DualDisc (DVD-Video side)",347,19215,English
2159420,23654,"Hybrid SACD (SACD layer)",347,19215,English
2159421,23654,"Hybrid SACD (SACD layer)",347,19215,English
2159554,2014029,"Enhanced CD",2051897,1843574,English
2159584,2014056,HQCD,10699,1764070,English
2159635,2014097,"Hybrid SACD",2052007,1843623,English
2159654,2014115,"Hybrid SACD",2052027,1843637,English
2159656,2014117,"Hybrid SACD",2052035,1843639,English
2159721,2014178,CD,2339077,1843682,English
2159750,2014206,"Digital Media",24465,1843708,English
2159928,2014365,CD,46612,1843813,English
2159930,2014367,CD,2058631,722624,English
2160370,2014741,CD,1,1844067,English
2160371,2014741,CD,1,1844067,English
2160372,2014741,CD,1,1844067,English
2160373,2014741,CD,1,1844067,English
2160374,2014741,CD,1,1844067,English
2160375,2014741,CD,1,1844067,English
2160534,2014877,CD,1,477570,"[Multiple languages]"
2160535,2014877,CD,1,477570,"[Multiple languages]"
2160536,2014877,CD,1,477570,"[Multiple languages]"
2160574,2014913,CD,2052947,634345,English
2160689,2015020,CD,1,1844194,English
2160690,2015020,CD,1,1844194,English
2160691,2015020,CD,1,1844194,English
2160692,2015020,CD,1,1844194,English
2160693,2015020,CD,1,1844194,English
2161111,2015360,CD,1,1844503,English
2161112,2015360,CD,1,1844503,English
2161178,2015423,CD,11226,1844608,English
2161430,2015642,CD,2053838,1844770,English
2161440,2015651,CD,269029,1844780,English
2161487,2015692,Cassette,2053882,1844814,English
2161565,2015749,Cassette,2053952,1844851,English
2161693,2015866,CD,890330,134662,English
2162284,2016376,CD,1,1845320,"[Multiple languages]"
2162285,2016376,CD,1,1845320,"[Multiple languages]"
2162286,2016376,CD,1,1845320,"[Multiple languages]"
2162561,2016618,CD,1350191,1845537,English
2162607,2016654,CD,1,1845568,French
2162739,2016773,CD,1,1845664,French
2162835,2016858,CD,1,1845721,Dutch
2162979,2016985,CD,253,2987,English
2163198,2017156,CD,1786,119515,English
2163351,2017297,CD,2055777,1846074,Norwegian
2163404,2017343,"Enhanced CD",1,141924,English
2163506,2017434,CD,2055925,1846189,French
2163566,2017486,"Digital Media",921209,1846237,English
2163567,2017486,"Digital Media",921209,1846237,English
2164001,2017874,CD,2056446,1846526,English
2164243,2018074,"Digital Media",1,1846695,English
2164400,2018212,CD,1701753,1688577,English
2164416,2018226,CD,2056621,1846819,English
2164417,2018226,CD,2056621,1846819,English
2164614,2018411,"Digital Media",527516,1846959,English
2164667,2018464,CD,97546,1846990,English
2164722,2018506,"Hybrid SACD",2056895,1847029,English
2164926,2018628,CD,11783,1818928,English
2164952,2018650,CD,1,1847142,English
2164958,2018655,CD,1,446971,English
2164959,2018655,CD,1,446971,English
2165170,2018833,CD,1,1847288,English
2165282,2018922,CD,1,1847359,English
2165653,2019227,CD,2057724,1847588,English
2165700,2019272,CD,1,1847618,English
2165743,2019310,CD,2057792,127011,Portuguese
2166028,2019571,CD,2067360,1847830,Russian
2166051,163350,DVD-Video,3025,215784,English
2166078,2019617,CD,2067363,1847866,Russian
2166723,2020153,"Digital Media",1391734,1848263,German
2166728,2020157,"Digital Media",1391734,1848267,German
2166734,2020161,"Digital Media",1391734,1848271,German
2166736,2020163,"Digital Media",1391734,1848273,German
2167164,2020517,"Enhanced CD",1,1848467,English
2167317,2020648,CD,1,1727626,English
2167318,2020648,CD,1,1727626,English
2167319,2020648,CD,1,1727626,English
2167874,2021104,CD,1,1848989,English
2168073,2021256,"Digital Media",2060060,1849096,English
2168110,2021293,CD,2060076,1849117,Portuguese
2168410,2021551,"Digital Media",1,1092866,English
2169018,2022096,CD,924164,1565058,English
2169403,2022426,CD,1405989,228288,English
2169404,2022426,CD,1405989,228288,English
2169405,2022426,CD,1405989,228288,English
2169406,2022426,CD,1405989,228288,English
2169407,2022426,CD,1405989,228288,English
2169408,2022426,CD,1405989,228288,English
2169409,2022426,CD,1405989,228288,English
2169410,2022426,CD,1405989,228288,English
2169514,2022510,CD,1477,22773,English
2169518,2022514,CD,137111,1850068,English
