artist_id,genre,count
818354,"gothic rock",1
849941,noise,1
849941,metal,1
849941,"death metal",1
849941,grindcore,1
907054,classical,1
1426602,classical,1
1426600,classical,1
1560003,classical,1
1167955,jazz,1
1722467,jazz,1
1499496,classical,1
279843,"production music",1
1018002,jazz,1
271520,"alternative rock",2
271520,"acoustic rock",1
271520,"pop rock",1
373322,rock,1
373336,rock,1
46317,soul,1
87053,reggaeton,1
121251,soul,1
181073,"hip hop",1
191973,rock,1
348778,doo-wop,1
575898,pop,1
199042,soul,1
1016196,rock,1
1094276,"spoken word",1
1741448,rock,1
43474,"power pop",1
43474,"art rock",1
43474,"pop rock",1
43474,"pop soul",1
204526,rock,1
273030,rock,1
273030,"progressive rock",1
273030,"jazz rock",1
860335,jazz,1
265647,j-pop,1
366943,folk,1
39626,"math rock",3
39626,"indie rock",1
39626,post-hardcore,1
366929,folk,1
774539,folk,1
774539,singer-songwriter,1
774539,indie,1
50328,jazz,1
306609,funk,1
329060,rock,1
382349,jazz,1
385606,jazz,1
385606,"production music",1
445792,rock,1
449337,"production music",1
65691,downtempo,1
65691,idm,1
65691,techno,1
65691,electronica,1
65691,"ambient techno",1
270804,"hip hop",1
270804,nerdcore,2
86509,folk,1
362316,"production music",1
411417,rock,1
411417,"production music",1
411474,"production music",1
567949,"production music",1
3709,blues,2
3709,"chicago blues",1
3709,"electric blues",1
36719,"indie rock",1
70172,jazz,1
88160,dance,1
95754,"industrial rock",1
277463,punk,1
448233,jazz,1
478497,jazz,1
869883,d-beat,1
873243,"horror punk",1
1158161,"horror punk",1
1434804,pop,1
14536,"progressive rock",1
35360,rock,1
45979,post-punk,3
45979,"new wave",1
45979,"gothic rock",1
47309,rock,1
47309,folk,1
47309,experimental,1
47309,psychedelic,1
47309,avant-garde,1
79669,"psychedelic rock",1
79669,"psychedelic folk",1
99678,folk,1
144270,country,1
149221,madchester,1
152778,rock,1
152778,blues,1
166837,punk,1
492093,"progressive rock",1
1244059,rock,1
1434966,rock,1
2416,"drum and bass",1
2416,"acid jazz",1
100914,"drum and bass",1
100914,jungle,2
939977,rock,1
45231,electronic,1
45231,classical,1
45231,industrial,1
45231,"modern classical",1
58723,rockabilly,1
58723,"blues rock",1
58723,"garage rock",1
111851,doo-wop,1
511875,"thrash metal",1
511875,metal,1
838709,"indie rock",1
838709,"indie folk",1
1116803,indie,1
1116803,ballad,1
714295,"production music",1
5154,"melodic death metal",1
5154,"death metal",3
5154,"blackened death metal",1
8524,metal,1
8524,"doom metal",5
8524,"stoner metal",1
167894,jazz,1
307124,rock,1
390003,rock,1
390590,jazz,1
611859,"production music",1
713920,"production music",1
1152277,jazz,1
1168138,jazz,1
447559,jazz,1
529905,jazz,2
529905,"jazz fusion",1
529905,"avant-garde jazz",1
825555,jazz,1
4846,"thrash metal",1
4846,"black metal",1
8557,grindcore,1
39801,metal,1
39801,"black metal",11
129278,metal,1
129278,"blackened death metal",1
567866,"thrash metal",3
602427,"death metal",1
140099,rock,1
140099,j-pop,1
140099,j-rock,1
164505,j-pop,1
624408,soul,1
996596,"hip hop",1
619717,indie,1
77155,idm,1
77155,electro,1
77155,techno,1
77155,electronica,1
104704,shoegaze,2
104704,post-punk,1
104704,"space rock",1
135758,industrial,1
135758,ebm,1
298335,rock,1
298335,"visual kei",1
709220,j-pop,2
918289,rock,1
918289,metal,1
918289,"punk rock",1
918289,emo,1
646499,post-rock,1
646499,"alternative rock",1
646499,"indie rock",1
785698,ska,1
1531281,noise,1
1531281,metal,1
1531281,"doom metal",1
1531281,"psychedelic rock",1
1531281,"stoner metal",1
1531281,avant-garde,1
1531281,"sludge metal",1
277665,"ambient techno",1
9460,electronic,3
9460,industrial,2
9460,experimental,1
9460,dub,2
9460,"ambient techno",2
9460,glitch,1
9460,"dark ambient",2
66831,idm,1
66831,glitch,1
359934,ambient,1
598296,electronic,1
598296,dubstep,1
598296,"uk garage",1
30888,post-rock,2
30888,instrumental,1
623245,"drum and bass",1
623245,jungle,1
690118,electronic,1
914,rock,1
914,"indie rock",1
914,"indie pop",1
11578,rock,0
41824,"alternative rock",1
41824,post-grunge,1
124578,classical,1
389736,"hip hop",1
389736,"conscious hip hop",1
178201,electronic,1
178201,breakbeat,1
928645,rock,1
37258,rock,1
37258,"alternative rock",1
37258,"experimental rock",1
37258,avant-garde,1
73907,electronic,1
5907,"dark wave",1
5907,gothic,1
5907,"gothic rock",0
22271,electronic,1
98007,"doom metal",1
98007,"stoner metal",1
98007,"sludge metal",1
105539,techno,1
163688,electronic,1
878331,"hip hop",1
918218,"hip hop",1
1087410,"hip hop",1
1312143,"punk rock",1
1363829,"hip hop",1
1363848,"hip hop",1
1619866,"hip hop",1
1774405,aor,1
96970,soul,1
11921,"hip hop",1
40590,jungle,1
40818,"drum and bass",3
40818,jungle,1
68000,jazz,1
92795,"drum and bass",1
134583,"hip hop",2
224306,"drum and bass",1
255490,"production music",1
350990,"production music",1
187924,electronic,1
187924,"progressive rock",1
187924,noise,1
187924,ambient,2
187924,"experimental rock",2
187924,"space rock",2
351305,"indie rock",1
413890,post-rock,2
413890,"math rock",2
1164136,rock,1
1164136,pop,1
1164136,"indie rock",1
1164136,indie,1
1164136,"noise pop",1
14961,downtempo,1
14961,ambient,3
46456,rock,1
46456,"hard rock",1
58153,rock,1
38924,"progressive rock",6
38924,"folk rock",1
38924,"art rock",3
38924,"psychedelic pop",2
38924,"pop rock",2
38924,"symphonic prog",3
395115,rock,1
485586,rock,1
334869,electronic,1
334869,idm,2
334869,techno,0
334869,glitch,1
332236,"hip hop",1
828979,"hip hop",1
678246,rock,1
1114714,classical,1
165817,"hip hop",1
177194,"hip hop",1
201223,rock,1
221976,classical,0
255887,rock,1
260042,pop,1
279890,"hip hop",1
279890,"conscious hip hop",1
685008,"pop rock",1
704264,"production music",1
763624,grime,1
1170550,classical,1
1441207,classical,1
299508,jazz,1
659661,"production music",1
2096,electronic,1
2096,ambient,1
2096,"new age",1
174596,post-rock,1
174596,post-punk,1
174596,"new wave",1
174596,electronica,1
174596,"experimental rock",1
174596,"symphonic rock",1
174596,"martial industrial",1
174596,neofolk,1
749090,jazz,1
773076,jazz,1
1244564,jazz,1
514339,classical,1
179111,"deep house",1
179111,techno,1
179111,"tech house",1
312702,techno,1
312702,"progressive trance",1
620840,"production music",1
451481,classical,1
288345,"vocal trance",2
470817,chanson,1
1315446,classical,1
682499,"production music",1
554834,bluegrass,1
560520,jazz,1
161962,experimental,1
161962,"indie rock",1
161962,"folk rock",1
129088,"hip hop",1
175651,rock,1
34627,"production music",1
146866,"hip hop",1
309677,"hip hop",1
709820,classical,1
451908,house,1
544420,jazz,1
35661,house,1
35661,soul,1
35661,dance-pop,1
60377,"soul jazz",1
273561,soul,1
438299,jazz,1
876683,jazz,1
8129,punk,1
30824,rock,2
30824,"progressive rock",3
30824,"hard rock",4
30824,techno,1
30824,"blues rock",1
30824,"art rock",2
30824,"acoustic rock",1
30824,"melodic rock",1
49027,punk,1
61508,"psychedelic rock",3
61508,"psychedelic pop",1
61508,"garage rock",2
248451,jazz,1
61456,"jazz rock",1
61456,"psychedelic rock",2
61456,"blues rock",1
61456,"garage rock",2
233556,"drum and bass",1
233556,experimental,1
233556,"no wave",1
1506115,jazz,1
312074,"folk rock",1
312074,"country rock",1
603521,electronic,1
603521,synth-pop,1
803629,"electro house",1
154544,"contemporary r&b",1
303864,rock,1
715199,"production music",1
318727,rock,1
393946,"indie pop",1
825967,pop,1
825967,folk,1
825967,blues,1
106239,pop,1
106239,soul,1
176741,"hip hop",2
176741,ragga,0
649565,"hip hop",1
672637,"hip hop",1
1282149,classical,1
574436,rock,0
574436,electronic,1
574436,industrial,2
574436,noise,0
574436,ambient,0
574436,metal,1
574436,electro,1
574436,indie,0
574436,electronica,0
1115793,jazz,1
987,electronic,1
3779,electronic,1
3779,industrial,1
3779,dubstep,1
3779,"industrial metal",1
3779,"dark ambient",1
3779,illbient,1
15134,garage,1
296789,post-rock,1
296789,"math rock",1
299178,rock,1
596959,rock,1
596959,electronic,1
596959,post-rock,1
596959,industrial,1
596959,noise,1
596959,ambient,1
37632,jazz,1
1356610,jazz,1
1569260,rock,1
24014,"production music",1
415416,jazz,1
35852,classical,1
46936,jazz,1
249873,schlager,1
544470,"dark ambient",1
844165,jazz,1
139601,"experimental rock",1
139601,"avant-garde jazz",1
139601,"modern classical",1
139601,"free improvisation",1
399169,jazz,1
202631,"progressive metal",1
202631,"thrash metal",1
435008,"progressive metal",2
695869,metal,1
695869,"death metal",1
695869,"doom metal",2
133549,electronic,1
133549,futurepop,1
1556741,jazz,1
61307,jazz,1
5664,metal,1
5664,"doom metal",1
16042,"death metal",5
49157,"black metal",1
121500,jazz,1
139346,"doom metal",1
158316,"gothic metal",1
418594,rock,1
418594,"visual kei",1
438171,folk,1
438171,punk,1
438171,celtic,1
543515,rock,1
875611,"black metal",1
933332,"visual kei",1
1188083,rock,1
1200615,rock,1
492659,jazz,1
1112176,jazz,1
163949,jazz,1
587944,punk,1
318716,noise,1
318716,drone,1
318716,"dark ambient",1
279274,"drum and bass",1
279274,dubstep,1
279274,breakcore,1
350857,idm,1
49855,"hip hop",1
241826,"hip hop",1
347770,classical,1
341816,classical,1
219676,"hip hop",1
297909,"hip hop",1
471912,classical,1
1393159,classical,1
107373,"hard rock",1
107373,"garage rock",1
353669,"contemporary r&b",1
659777,"production music",1
724386,soul,2
724386,"contemporary r&b",1
1261070,r&b,1
55181,rock,1
55181,electronic,2
55181,pop,1
55181,dance,1
55181,"hip hop",1
1391610,classical,1
1452795,classical,1
659682,"production music",1
42485,jazz,1
483831,"production music",1
15895,ambient,1
42982,"country rock",1
46295,rock,2
46295,pop,1
46295,"hard rock",1
694544,rock,1
6028,folk,1
80641,soul,1
252456,rock,1
252456,"production music",1
562631,salsa,1
562631,latin,1
596036,jazz,1
596036,"jazz fusion",1
718055,"production music",1
387668,"production music",1
653385,"production music",1
2579,rock,1
2579,pop,1
2579,latin,1
6661,jazz,1
6661,"smooth jazz",1
44487,rock,1
454221,j-rock,1
457740,jazz,1
1039845,"indie rock",2
71175,jazz,1
94789,"production music",1
141096,"production music",1
162909,jazz,1
162909,"production music",1
208594,jazz,1
653350,"production music",1
658043,"production music",1
658047,"production music",1
659220,"production music",1
659531,"production music",1
659704,"production music",1
661361,"production music",1
680096,"production music",1
711314,"production music",1
713801,"production music",1
713868,"production music",1
713956,"production music",1
713960,"production music",1
717738,"production music",1
718093,"production music",1
718398,"production music",1
718860,"production music",1
719064,"production music",1
719597,"production music",1
62091,punk,1
260130,punk,1
440243,rock,1
611881,jazz,1
611882,jazz,1
131603,rock,1
131603,"hardcore punk",1
131603,"experimental rock",1
221449,punk,1
135364,"power metal",1
237415,rock,2
602684,rock,1
602955,rock,1
602956,rock,1
602957,rock,1
188548,classical,1
305118,rock,1
305134,rock,1
383063,classical,1
892574,classical,1
903699,classical,1
1016346,classical,1
1017970,classical,1
1327291,classical,1
641910,classical,1
39419,jazz,1
765291,jazz,1
783396,jazz,1
274567,pop,1
274567,disco,1
753789,jazz,1
1013560,jazz,1
1071381,jazz,1
1220559,jazz,1
1553351,jazz,1
850556,jazz,1
55234,soul,1
332685,punk,1
346353,"drum and bass",1
346353,breaks,1
177158,soul,1
177158,disco,1
401920,soul,1
401920,disco,1
673117,soul,1
673117,disco,1
188201,"avant-garde jazz",1
188201,"free jazz",1
188201,"free improvisation",1
377780,rock,1
645092,rock,1
59771,"hip hop",1
90182,jungle,2
90182,"ragga jungle",1
152772,classical,1
276191,rock,1
300500,"drum and bass",2
300500,jungle,1
894464,"drum and bass",1
894464,jungle,1
344183,ambient,1
344183,drone,1
1019737,"free improvisation",1
1602344,jazz,1
785866,"horror punk",1
342990,classical,2
342990,opera,1
686923,"gothic rock",2
217742,post-rock,1
83890,"production music",1
445262,"production music",1
704044,"production music",1
20040,electronic,1
20040,industrial,1
20040,electro,1
20040,electro-industrial,1
206088,"dark ambient",2
206088,"modern classical",1
579233,classical,0
8286,metal,1
8286,"folk metal",6
8286,"viking metal",3
1153737,dance-pop,1
436989,classical,1
1502786,classical,1
117431,classical,1
454378,classical,1
1044418,classical,1
638460,classical,1
1303264,classical,1
1415537,classical,1
1683960,electro,1
195168,classical,1
624374,classical,1
659804,"production music",1
283523,jazz,1
389341,jazz,1
504818,jazz,1
651076,jazz,1
758284,jazz,1
1001848,jazz,1
206758,tango,1
522545,classical,1
21698,folk,1
21698,fado,1
40588,"trip hop",1
83858,r&b,1
354798,jazz,1
104475,jazz,1
8529,metal,1
8529,ragga,1
153055,techno,1
65570,soul,1
584551,electro,1
584551,techno,1
30935,techno,1
30935,"ambient techno",1
30935,"tech house",1
88122,"alternative rock",1
88122,"hard rock",1
95853,rock,1
95853,"alternative rock",1
95853,"indie rock",1
119157,rock,1
119157,pop,1
119157,"indie rock",1
119157,emo,1
231654,classical,1
683820,shoegaze,1
683820,"indie rock",1
1296838,jazz,1
48724,rock,1
48724,"alternative rock",1
48724,post-grunge,1
141082,rock,1
141082,"alternative rock",1
141082,punk,1
170234,jazz,1
284965,punk,1
284965,"hard rock",0
284965,oi,1
830737,jazz,1
389102,classical,1
422490,"progressive rock",1
422490,krautrock,1
428986,"hip hop",1
740426,"uk garage",1
64297,jazz,1
102798,jazz,1
422416,electronic,1
422416,"progressive rock",2
422416,krautrock,4
425617,classical,1
849347,jazz,1
140388,house,1
140388,disco,1
734251,"drum and bass",1
1875276,"progressive rock",1
1875276,krautrock,1
1875277,"progressive rock",1
1875277,krautrock,1
9000,madchester,1
636520,classical,1
1213306,classical,1
1434176,classical,1
9009,ambient,1
9009,idm,1
9009,"dark ambient",1
1865449,electronic,1
1865449,pop,1
1865449,electro,1
1865449,"hip hop",1
1865449,indie,1
34304,pop,1
34304,dance,1
34304,house,1
34304,soul,1
42994,eurodance,1
42994,"euro house",1
45859,dance,1
45859,eurodance,1
45859,dance-pop,1
45859,europop,1
45859,"bubblegum pop",1
160979,trance,1
859692,trance,1
895107,post-punk,1
895107,"new wave",1
895107,"indie rock",1
895107,"garage rock",1
591886,rock,1
1845493,house,1
536656,punk,1
360089,dubstep,1
169084,electro,1
169084,dancehall,1
48709,"drum and bass",1
69185,psytrance,1
105002,"drum and bass",1
118442,"drum and bass",1
400928,"drum and bass",1
454124,"drum and bass",1
509159,"drum and bass",2
569977,"drum and bass",1
7570,"hip hop",1
70535,electronic,1
70535,psytrance,2
70845,"drum and bass",3
385667,"drum and bass",1
352255,"production music",1
454001,folk,1
459470,"production music",1
630439,classical,1
630439,"production music",1
423969,"production music",1
533220,rock,1
533220,post-rock,0
533220,experimental,1
533220,progressive,1
740042,baroque,1
698397,"electronic rock",1
547970,"hip hop",1
571938,rock,1
571938,folk,2
571938,"indie rock",1
108289,"hip hop",1
271482,dubstep,3
271482,"uk garage",1
435077,dubstep,1
435077,"uk garage",1
564423,"hip hop",1
112613,jazz,1
799872,classical,1
865711,"progressive rock",1
865711,krautrock,1
865711,jazz,1
571434,"production music",1
33608,post-punk,1
1608478,"classic jazz",1
424725,jazz,1
243726,"production music",1
23760,jazz,1
23760,afrobeat,1
289328,"hip hop",1
327907,electronic,1
327907,dance,1
327907,latin,1
327907,reggaeton,1
327907,merengue,1
520887,"hard rock",1
531194,"alternative rock",1
531194,post-grunge,1
531194,"pop rock",1
1168493,rock,1
1168493,gospel,1
38419,jazz,1
38419,afrobeat,3
207398,electronic,1
207398,electronica,1
207398,club,1
1168492,rock,1
1168492,jazz,1
1169355,rock,1
46958,"hip hop",1
829760,soul,2
493646,jazz,1
805926,jazz,1
31130,"math rock",1
31130,post-punk,1
31130,"indie rock",1
303625,"hip hop",1
649299,"folk rock",1
649299,"indie pop",1
649299,"pop rock",1
649299,"folk pop",1
849170,classical,1
868709,classical,1
917268,classical,1
1425308,classical,1
1425309,classical,1
1425319,classical,1
1425322,classical,1
831899,classical,1
831921,classical,1
1312771,classical,1
1312771,jazz,1
1425301,classical,1
409608,classical,1
993018,classical,1
199087,rock,1
405325,classical,1
665156,"pop rock",1
270179,"hip hop",1
467480,punk,1
326175,singer-songwriter,1
483782,jazz,1
483782,funk,1
767535,jazz,1
767535,house,1
767535,soul,1
714724,"production music",1
802609,"hip hop",1
33689,"heavy metal",2
33689,"progressive metal",4
33689,"hard rock",1
33689,"power metal",1
135443,jazz,2
314474,jazz,1
152995,jazz,1
1543028,"vocal jazz",1
1543028,"soul jazz",1
1543032,pop,1
1543032,singer-songwriter,1
187670,jazz,1
187670,"production music",1
988836,classical,1
1415118,classical,1
3966,industrial,2
3966,electro-industrial,1
3966,"modern classical",1
7769,"punk rock",1
7769,"rock and roll",1
22008,industrial,2
22008,post-punk,2
22008,"new wave",1
22008,ebm,2
22008,"spoken word",1
22008,electro-industrial,3
146681,"hip hop",1
336105,"hip hop",1
427078,rock,1
427079,rock,1
427080,rock,1
125328,rock,1
125328,"alternative rock",1
125328,americana,1
125509,"hip hop",1
640066,jazz,1
640071,jazz,1
202743,industrial,1
202743,noise,1
202743,ambient,1
202743,drone,1
284265,glitch,1
125310,electropop,1
613426,rock,1
40259,punk,1
772896,jazz,1
312006,"hip hop",1
378587,"hip hop",2
494866,"hip hop",1
30290,"psychedelic rock",3
30290,"blues rock",1
30290,"garage rock",3
334817,rock,1
334817,"punk rock",1
334817,"power pop",1
334817,"garage punk",1
429726,punk,1
378114,"heavy metal",1
378114,"hard rock",1
1727518,"city pop",1
68309,jazz,1
68309,"acid jazz",1
341565,rock,1
788662,reggae,1
788662,dub,1
901564,jazz,1
38040,rock,0
38040,"punk rock",0
38040,reggae,1
141040,"punk rock",1
141040,"pop punk",1
194757,"thrash metal",1
194757,metal,1
526982,jazz,1
580469,jazz,1
630729,jazz,1
698912,jazz,1
700550,"production music",1
1092938,folk,1
1092938,blues,1
1092938,ska,1
1092938,"hip hop",1
1092938,reggae,1
1092938,dancehall,1
1520495,jazz,1
12713,pop,1
12713,"pop rock",1
12713,"folk pop",1
30329,soul,1
30414,pop,1
30414,disco,1
30414,"pop rock",1
30425,soul,1
30425,disco,1
30425,"pop soul",1
30425,"smooth soul",1
33013,house,1
33013,"hip hop",1
44320,"new jack swing",1
44320,"pop soul",1
44320,"contemporary r&b",1
65116,pop,1
191230,punk,1
264865,"pop rock",1
659218,"production music",1
170406,jazz,1
204588,jazz,1
267269,jazz,1
526311,jazz,1
527707,jazz,1
567108,"production music",1
655124,"production music",1
739649,jazz,1
739651,jazz,1
40869,funk,1
40869,soul,1
40869,disco,1
333842,jazz,1
403767,jazz,1
404033,jazz,1
487529,jazz,1
492372,jazz,1
755674,jazz,1
906171,jazz,1
322861,jazz,1
5458,jazz,1
10170,rock,1
10170,"progressive rock",6
10170,"art rock",1
10170,"pop rock",1
10170,"symphonic rock",2
10170,"canterbury scene",3
10170,"symphonic prog",2
81729,jazz,1
371279,jazz,1
423197,jazz,1
481611,jazz,1
504812,jazz,1
526285,jazz,1
605460,jazz,1
748409,jazz,1
755658,jazz,1
758683,jazz,1
956202,rock,1
956202,folk,1
956202,psychedelic,1
956202,"psychedelic pop",1
1110672,jazz,1
1190071,jazz,1
1217948,jazz,1
1404443,jazz,1
165962,jazz,1
267098,jazz,1
269924,jazz,1
407532,jazz,1
593458,house,1
593458,"hip hop",1
890419,jazz,1
1128756,jazz,1
247125,"production music",1
716861,"production music",1
484,ska,1
8941,jazz,1
74161,rock,2
188935,rock,1
298633,folk,1
298633,country,1
305059,gothic,2
305059,"gothic rock",4
484666,rock,1
767665,industrial,1
1035042,jazz,1
1061516,country,1
123016,rock,1
123016,electronic,1
123016,"punk rock",1
123016,electronica,1
157863,rock,1
575022,rock,1
135186,rock,1
286968,rock,1
304660,soul,1
60193,"production music",1
114002,rock,1
114002,jazz,1
114002,"jazz rock",1
114002,"jazz fusion",1
296740,ambient,1
413560,jazz,1
665701,"production music",1
554381,pop,1
49589,electronic,1
49589,house,1
349522,pop,1
386867,rock,1
3296,punk,1
3296,"pop punk",1
4073,punk,1
8059,punk,1
35450,jazz,1
35450,funk,1
35450,"contemporary jazz",1
41893,punk,1
50278,ambient,1
50278,glitch,1
85354,rock,1
85354,"alternative rock",1
91112,punk,1
152101,punk,1
152101,ska,1
152309,"gothic metal",1
160952,rock,1
173777,rock,1
179032,metal,1
179032,"power metal",1
190243,"thrash metal",1
190243,"groove metal",1
246597,ska,1
289534,punk,0
289534,"punk rock",0
289534,rockabilly,2
364668,rock,1
424516,punk,1
425840,"progressive rock",1
591675,"alternative rock",1
735839,house,1
803818,"latin pop",1
803818,latin,1
817219,downtempo,1
817219,pop,1
817219,"hip hop",1
817219,"contemporary r&b",1
825348,doo-wop,1
905419,"neo soul",1
1120984,pop,1
1120984,punk,1
1287782,rock,1
1287782,"heavy metal",1
1287782,"hard rock",1
1692299,house,1
118624,reggae,1
1024008,synth-pop,1
1024008,disco,1
1138450,blues,1
1138450,soul,1
704086,"production music",1
100962,motown,1
256758,soul,1
256758,r&b,1
376256,"production music",1
240346,rock,1
959592,latin,2
959592,reggaeton,2
1294926,"alternative rock",1
1294926,ambient,1
1294926,experimental,1
258235,latin,1
258235,reggaeton,1
311539,rock,1
287161,"melodic death metal",2
287161,metal,1
287161,metalcore,2
287161,"alternative metal",1
287161,"melodic metalcore",1
68565,industrial,2
68565,ebm,2
68565,electro-industrial,2
414288,soul,1
108159,house,1
108159,techno,1
108159,electronica,1
376169,electronic,1
376169,electronica,1
376169,"pop punk",1
376169,electroclash,1
47820,"hip hop",1
1665210,"hip hop",1
50715,eurodance,1
99536,jazz,1
169587,jazz,1
266674,"surf rock",1
420165,jazz,1
597435,rock,1
5425,jazz,1
5425,"hard bop",1
54409,jazz,1
78536,"psychedelic rock",1
78536,"blues rock",1
117958,jazz,1
123003,jazz,1
128963,soul,1
130077,comedy,1
186096,jazz,1
229141,jazz,1
238429,jazz,1
256405,jazz,1
339529,jazz,1
358658,jazz,1
383979,rock,1
390769,jazz,2
477351,jazz,1
532535,jazz,1
548837,jazz,1
574742,jazz,1
598819,jazz,1
603609,jazz,1
630093,jazz,1
636167,jazz,1
820178,jazz,1
840967,jazz,1
860158,"hard bop",2
860194,jazz,1
862632,jazz,1
862637,jazz,1
864402,jazz,1
907996,rockabilly,1
907996,doo-wop,1
931721,jazz,1
941096,jazz,1
950853,jazz,1
964417,jazz,1
970705,jazz,1
973128,jazz,1
1002960,jazz,1
1021675,jazz,1
1060864,jazz,1
1104353,"psychedelic rock",1
1104353,"garage rock",1
1188097,jazz,1
1255249,"hard bop",1
1483441,jazz,1
198218,"indie folk",1
593229,rock,1
653368,"production music",1
4116,punk,1
4116,"punk rock",1
4116,post-punk,1
4116,"experimental rock",1
23891,electronic,1
23891,noise,4
23891,experimental,0
23891,singer-songwriter,1
23891,drone,2
23891,"experimental rock",2
23891,"free improvisation",2
32787,country,1
32787,"alternative country",1
51907,jazz,1
98107,"space rock",1
120567,"southern rock",1
120567,"alternative country",2
129514,soul,1
133927,"contemporary folk",1
161611,"pop rock",1
161611,"garage rock",1
324257,rock,1
324656,"jazz rock",1
324656,"blues rock",1
439470,"production music",1
512630,folk,1
605733,jazz,1
658998,jazz,1
882771,jazz,1
958977,jazz,1
958977,"hard bop",1
958977,"soul jazz",1
1058145,jazz,1
1112492,bluegrass,1
1178559,rock,1
1178559,"hard rock",1
1305489,jazz,1
1396374,jazz,1
1847372,"hardcore punk",1
1847372,post-hardcore,1
142997,trance,1
142997,electronic,1
142997,dubstep,1
142997,dance,1
142997,electro,1
142997,techno,1
21841,folk,1
185467,blues,1
243399,jazz,1
369760,jazz,1
470335,jazz,1
603129,jazz,1
751240,jazz,1
762162,jazz,1
762428,jazz,1
835074,jazz,1
888790,jazz,1
970210,jazz,1
1158812,jazz,1
1283330,jazz,1
185198,jazz,1
185198,"production music",1
479997,jazz,1
508729,jazz,2
577995,jazz,1
577995,"production music",1
586943,jazz,1
636929,jazz,1
636929,"production music",1
907980,jazz,1
952086,jazz,1
474956,jazz,1
33228,rock,1
33228,pop,1
33228,"indie rock",1
641773,classical,1
641773,"production music",1
657954,"production music",1
715722,"production music",1
888681,"hip hop",1
907417,"hip hop",1
1268766,opera,1
224392,"hip hop",1
226446,"hip hop",1
493794,"hip hop",2
241828,dubstep,1
241828,instrumental,1
241828,house,1
241828,electro,1
241828,"hip hop",1
241828,"boom bap",1
310502,house,1
310502,electro,1
310502,"progressive house",1
420823,"electro house",1
416709,funk,1
416709,club,1
230636,bhangra,1
608039,bhangra,1
102274,classical,2
1211122,classical,1
537734,electronic,1
537734,pop,1
794370,trance,1
794370,pop,0
794370,"indie rock",2
794370,electropop,0
794370,eurodance,0
794370,dance-pop,3
794370,"trip hop",2
794370,"electro house",0
794370,"contemporary r&b",0
935062,soul,1
117457,electronic,1
117457,pop,1
117457,dance,1
117457,electro,1
117457,disco,1
30934,"alternative rock",1
44774,trance,1
69607,soul,1
115627,electronic,1
115627,dance,1
115627,indie,1
115627,electronica,1
177297,rock,1
189553,electronic,1
189553,glitch,1
347712,punk,1
420979,downtempo,1
420979,chillout,1
420979,indie,1
420979,electronica,1
432132,"hip hop",1
186566,"hip hop",2
518680,rock,1
234546,"gothic metal",1
234546,"hard rock",1
234546,"gothic rock",1
234546,"melodic rock",1
14873,soul,1
14873,r&b,1
87264,reggae,1
87264,disco,1
126122,"progressive rock",1
126122,"jazz rock",1
248671,indie,1
303192,"psychedelic rock",1
151306,electronic,1
151306,"psychedelic rock",1
151306,noisecore,1
151306,"free improvisation",1
281715,folk,2
137018,"drum and bass",1
4750,punk,2
177695,soul,1
258629,jazz,1
661188,"production music",1
711490,"production music",1
713927,"production music",1
713975,"production music",1
714060,"production music",1
718420,"production music",1
719037,"production music",1
719377,"production music",1
207844,rock,1
279973,rock,1
515345,soul,1
1072552,pop,1
1072552,schlager,1
176648,pop,1
176648,comedy,1
248250,rock,1
248250,punk,1
361860,rock,1
973375,rock,1
129327,ska,2
183839,rock,1
218514,rock,2
395480,punk,1
871709,"punk rock",1
871709,"alternative metal",1
1409474,rock,1
1409474,"alternative rock",2
1409474,"punk rock",2
1409474,"experimental rock",2
1409474,"alternative pop",2
1409474,"alternative punk",2
24205,"glam rock",1
24205,"pop rock",1
803260,dubstep,2
803260,house,1
803260,trap,1
441925,jazz,1
462193,rock,1
295551,"tech house",1
248311,"production music",1
283346,"production music",1
659669,"production music",1
666793,"production music",1
666828,"production music",1
713962,"production music",1
715519,"production music",1
715550,"production music",1
715597,"production music",1
715712,"production music",1
99605,ambient,2
99605,"chamber pop",1
99605,"modern classical",1
1204499,classical,1
1352027,classical,1
564714,classical,1
59940,electronic,1
59940,industrial,1
59940,"industrial rock",2
59940,"industrial metal",3
59940,metal,1
59940,electro-industrial,2
70683,pop,1
70683,"new wave",1
70683,"indie rock",1
537090,folk,1
292079,folk,1
613092,"indie rock",1
695566,dance,1
695566,dance-pop,1
812788,pop,1
664668,jazz,1
8314,jazz,3
8314,post-bop,1
8314,"avant-garde jazz",1
8314,"free jazz",1
8314,"free improvisation",1
144285,jazz,1
237501,jazz,1
245329,classical,1
247865,jazz,1
388705,jazz,1
489437,jazz,1
553031,jazz,1
1032781,jazz,1
1203116,jazz,1
284205,jazz,1
222959,jazz,1
401325,jazz,1
587050,jazz,1
787479,jazz,1
881276,jazz,1
971536,jazz,1
987989,jazz,1
1134708,jazz,1
1234175,jazz,1
1695101,jazz,1
1695108,jazz,1
42512,jazz,1
954690,"new age",1
954690,ballad,1
121496,"hip hop",1
30583,rock,1
106712,rock,1
214265,rock,1
8297,rock,1
8297,punk,0
8297,grunge,1
8297,"garage punk",1
10309,post-hardcore,1
23401,emo,1
23401,post-hardcore,2
32553,rock,1
32553,industrial,1
32553,noise,1
32553,post-punk,1
33678,industrial,1
24179,"hip hop",1
